@relation FootballPlayers

@attribute "Age_Group" { "Peak" , "Talent" , "Veteran" , "Emerging" } 
@attribute "Position" { "AM" , "CF" , "M" , "CB" , "FB" } 
@attribute "comp_name" { "Serie A" , "1.Bundesliga" , "Ligue 1" , "2.Bundesliga" , "Jupiler Pro League" , "Eredivisie" , "La Liga" , "Tippeligaen" , "Segunda Divisi" , "Bundesliga" , "Ligue 2" } 
@attribute "nation" { "Italy" , "Germany" , "France" , "Belgium" , "Netherlands" , "Spain" , "Norway" , "Austria" } 
@attribute "Passes_p90" numeric
@attribute "Passing_Accuracy" numeric
@attribute "Ball_Retention" numeric
@attribute "Passes_Final_Third_p90" numeric
@attribute "Passes_Final_Third_Accuracy" numeric
@attribute "Passes_Forward_p90" numeric
@attribute "Pass_Forward_Success" numeric
@attribute "Opposition_Half_Entries_p90" numeric
@attribute "Opposition_Half_Entries_Accuracy" numeric
@attribute "Final_Third_Entries_p90" numeric
@attribute "Final_Third_Entries_Accuracy" numeric
@attribute "Penalty_Area_Entries_p90" numeric
@attribute "Long_Passes_p90" numeric
@attribute "Long_Balls_Retained_Final_Third_p90" numeric
@attribute "Long_Balls_Receiver_Final_Third_p90" numeric
@attribute "Long_Ball_Retention" numeric
@attribute "Successful_Layoffs_p90" numeric
@attribute "Tackles_p90" numeric
@attribute "Tackles_Att_Third_p90" numeric
@attribute "Tackles_Channels_p90" numeric
@attribute "Interceptions_p90" numeric
@attribute "Int_Att_Third_p90" numeric
@attribute "Int_Channels_p90" numeric
@attribute "Recoveries_p90" numeric
@attribute "Recoveries_Att_third_p90" numeric
@attribute "Recoveries_Channels_p90" numeric
@attribute "Blocks_p90" numeric
@attribute "Def_Ground_Duels_Won_Perc" numeric
@attribute "Def_Aerial_Duels_Won_p90" numeric
@attribute "Def_Aerial_Duels_Won_Perc" numeric
@attribute "Headed_Clearances_p90" numeric
@attribute "First_Def_Contact_p90" numeric
@attribute "Att_Aerial_Duels_Won_p90" numeric
@attribute "Att_Aerial_Duels_Won_Perc" numeric
@attribute "First_Att_Contact_p90" numeric
@attribute "Headed_Shots_on_Target_p90" numeric
@attribute "Dribbles_Completed_p90" numeric
@attribute "Dribbles_Final_Third_p90" numeric
@attribute "Att_Ground_Duels_Won_Perc" numeric
@attribute "Crosses_p90" numeric
@attribute "Succ_Crosses_p90" numeric
@attribute "Key_Passes_p90" numeric
@attribute "Assists_p90" numeric
@attribute "Chances_Created_p90" numeric
@attribute "ExpA_p90" numeric
@attribute "Shots_p90" numeric
@attribute "Shooting_Accuracy" numeric
@attribute "Balls_Received_in_Channel_p90" numeric
@attribute "Balls_Received_in_Area_p90" numeric
@attribute "Balls_Received_in_Final_Third_p90" numeric
@attribute "Goals_p90" numeric
@attribute "ExpG_p90" numeric
@attribute "ExpG_Ratio" numeric
@attribute "Conversion_Rate" numeric
@attribute "Chance_Conversion" numeric
@attribute "Usage_perc" numeric
@attribute target { 0 , 1 } 


@data
"Peak" , "FB" , "La Liga" , "Spain" , 34.9326 , 0.7813 , 0.6679 , 12.4933 , 0.7282 , 16.0108 , 0.5833242424 , 3.63881401617251 , 0.6 , 3.76010781671159 , 0.607843137254902 , 1.09164420485175 , 1.0916 , 0.121293800539084 , 0.727762803234501 , 0.166666666666667 , 0.2426 , 3.5175 , 0.242587601078167 , 1.81940700808625 , 2.3046 , 0 , 1.33423180592992 , 3.1536 , 0 , 1.81940700808625 , 0.2426 , 0.9063 , 1.6981 , 0.7 , 3.5175 , 1.455525606469 , 0.7278 , 0.75 , 0.363881401617251 , 0 , 0.7278 , 0.485175202156334 , 0.2857 , 2.5472 , 0.4852 , 0.7278 , 0 , 0 , 0.0382805765873603 , 0.1213 , 1 , 8.73315363881402 , 0.970350404312669 , 7.3989218328841 , 0 , 0.0168040184925207 , 0 , 0 , 0.50255 , 0.217 , 0 
"Peak" , "CF" , "La Liga" , "Spain" , 30.3974 , 0.6814 , 0.5606 , 13.947 , 0.5321 , 8.1954 , 0.4145396364 , 1.25165562913907 , 0.325581395348837 , 1.28145695364238 , 0.330769230769231 , 0.536423841059603 , 0.7152 , 1.25165562913907 , 1.81788079470199 , 0.688524590163934 , 3.4272 , 0.7152 , 0.298013245033113 , 0.119205298013245 , 0.2086 , 0.0596026490066225 , 0.0298013245033113 , 1.9669 , 0.417218543046358 , 0.268211920529801 , 0.149 , 0.8 , 0.745 , 0.6098 , 1.5199 , 0.983443708609272 , 4.947 , 0.4689 , 0.745033112582781 , 0.3278 , 0.3874 , 0.23841059602649 , 0.2826 , 0.5662 , 0.0596 , 1.0132 , 0 , 0.0298 , 0.0437243983542309 , 2.0265 , 0.4853 , 9.23841059602649 , 2.1158940397351 , 12.5761589403974 , 0.3874 , 0.366186582625686 , 1.05797764561751 , 0.1912 , 0.4545 , 0.883 , 0 
"Talent" , "M" , "Ligue 1" , "France" , 26.7802 , 0.7023 , 0.5691 , 14.2589 , 0.5878 , 7.4106 , 0.4620744828 , 0.766609880749574 , 0.3 , 1.58432708688245 , 0.46969696969697 , 0.868824531516184 , 0.6133 , 1.48211243611584 , 2.40204429301533 , 0.617021276595745 , 1.8399 , 0.2555 , 0.0511073253833049 , 0 , 0.3066 , 0.0511073253833049 , 0 , 2.6576 , 0.919931856899489 , 0.153321976149915 , 0.0511 , 0.4167 , 0.46 , 0.8182 , 0.2555 , 0.20442930153322 , 4.3441 , 0.4971 , 0.40885860306644 , 0.2044 , 1.1755 , 0.766609880749574 , 0.5349 , 0.7666 , 0.1533 , 1.2777 , 0 , 0.0511 , 0.0762864355640088 , 1.9932 , 0.5641 , 8.2282793867121 , 2.91311754684838 , 16.252129471891 , 0.46 , 0.268481136624876 , 1.71321506692074 , 0.2308 , 0.75 , 0.5149 , 0 
"Peak" , "M" , "Ligue 1" , "France" , 44.1697 , 0.8797 , 0.8194 , 8.7675 , 0.75 , 13.1513 , 0.7222217172 , 4.64944649446494 , 0.760869565217391 , 3.52029520295203 , 0.706666666666667 , 0.33210332103321 , 3.4539 , 0.0664206642066421 , 0.0664206642066421 , 1 , 0.7306 , 2.7897 , 0.398523985239852 , 1.32841328413284 , 1.7934 , 0.132841328413284 , 0.464944649446494 , 7.1734 , 0.597785977859779 , 1.32841328413284 , 0.4649 , 0.6364 , 0.2657 , 0.3636 , 0.3985 , 0.0664206642066421 , 0.4649 , 0.5385 , 0 , 0.0664 , 0.0664 , 0 , 1 , 0.4649 , 0 , 0.7306 , 0 , 0 , 0.0279579836218297 , 0.9299 , 0.3571 , 3.7859778597786 , 0.199261992619926 , 4.18450184501845 , 0.0664 , 0.0502246561505559 , 1.32247125809157 , 0.0714 , 0.467681081081081 , 0.3962 , 0 
"Peak" , "AM" , "Ligue 2" , "France" , 29.4211 , 0.7469 , 0.615 , 13.6579 , 0.6532 , 9.8421 , 0.5454620321 , 1.31578947368421 , 0.4 , 2.60526315789474 , 0.568965517241379 , 1.92105263157895 , 0.7368 , 0.789473684210526 , 1.42105263157895 , 0.555555555555556 , 1.2632 , 1.4211 , 0.210526315789474 , 0.473684210526316 , 1.0789 , 0.105263157894737 , 0.447368421052632 , 4.8158 , 0.631578947368421 , 1.52631578947368 , 0.1053 , 0.7105 , 0.3684 , 0.4516 , 0.5789 , 0.263157894736842 , 0.9211 , 0.3763 , 0.105263157894737 , 0.0789 , 0.7632 , 0.315789473684211 , 0.2661 , 1.7632 , 0.2368 , 1.3421 , 0.3158 , 0.4474 , 0.217970584659923 , 2.5 , 0.5053 , 9.97368421052632 , 1.68421052631579 , 13.4473684210526 , 0.3158 , 0.305603170172565 , 1.03333179922804 , 0.1263 , 0.2857 , 1 , 0 
"Veteran" , "CF" , "La Liga" , "Spain" , 31.178 , 0.7239 , 0.5393 , 12.5396 , 0.5977 , 6.8683 , 0.4688771784 , 1.05446485117163 , 0.324561403508772 , 1.79544015199493 , 0.45 , 0.598480050664978 , 0.855 , 1.08296390120329 , 1.70994300189994 , 0.633333333333333 , 4.2749 , 1.2255 , 0.313489550348322 , 0.170994300189994 , 0.1995 , 0.0284990500316656 , 0.0854971500949968 , 2.8214 , 0.683977200759975 , 0.370487650411653 , 0.1425 , 0.7049 , 0.912 , 0.4923 , 0.627 , 0.484483850538315 , 2.4794 , 0.3991 , 0.227992400253325 , 0.342 , 0.4275 , 0.284990500316656 , 0.1899 , 0.7125 , 0.114 , 0.684 , 0.0285 , 0.057 , 0.0543276422579116 , 1.9949 , 0.5571 , 8.29322355921469 , 2.76440785307156 , 12.7960734642179 , 0.4275 , 0.288972442748182 , 1.47933050781422 , 0.2143 , 0.375 , 0.9234 , 0 
"Peak" , "AM" , "Segunda Divisi" , "Spain" , 18.3386 , 0.6821 , 0.3893 , 7.5235 , 0.5625 , 3.6677 , 0.3333307692 , 0.376175548589342 , 0.333333333333333 , 0.470219435736677 , 0.384615384615385 , 0.658307210031348 , 0.6583 , 0.470219435736677 , 1.12852664576802 , 0.416666666666667 , 1.1285 , 1.3166 , 0.188087774294671 , 0.940438871473354 , 0.5643 , 0.0940438871473354 , 0.0940438871473354 , 2.9154 , 0.0940438871473354 , 1.22257053291536 , 0 , 0.875 , 0.094 , 0.125 , 0 , 0 , 0.3762 , 0.2222 , 0 , 0 , 1.5987 , 0.752351097178683 , 0.2297 , 1.9749 , 0.3762 , 0.9404 , 0 , 0.094 , 0.0764144585297658 , 1.5987 , 0.5294 , 10.8150470219436 , 2.06896551724138 , 13.2601880877743 , 0.4702 , 0.285083346634648 , 1.64941039624911 , 0.2941 , 0.7143 , 0.2532 , 0 
"Veteran" , "AM" , "La Liga" , "Spain" , 44.6712 , 0.7708 , 0.6558 , 17.7088 , 0.6817 , 18.1785 , 0.6537594315 , 3.89874739039666 , 0.601449275362319 , 4.60334029227557 , 0.640522875816993 , 1.31524008350731 , 2.3956 , 0.422755741127349 , 0.657620041753653 , 0.642857142857143 , 1.0804 , 1.6441 , 0.281837160751566 , 0.892484342379958 , 1.0804 , 0.0939457202505219 , 0.234864300626305 , 5.0261 , 0.328810020876827 , 1.83194154488518 , 0.047 , 0.5469 , 0.0939 , 0.1429 , 0.1879 , 0.0939457202505219 , 0.1879 , 0.1818 , 0.046972860125261 , 0 , 1.2213 , 0.798538622129436 , 0.3377 , 2.0668 , 0.5167 , 1.1743 , 0.1879 , 0.1879 , 0.141175164444999 , 1.1273 , 0.5 , 12.3538622129436 , 1.17432150313152 , 12.9175365344468 , 0.1409 , 0.146060015518599 , 0.964799160642558 , 0.125 , 0.25 , 0.5602 , 1 
"Peak" , "AM" , "La Liga" , "Spain" , 30.3928 , 0.6853 , 0.5949 , 14.4976 , 0.5709 , 12.2777 , 0.5312537946 , 2.57612667478685 , 0.477157360406091 , 2.71315468940317 , 0.49009900990099 , 0.876979293544458 , 0.74 , 1.01400730816078 , 1.56211936662607 , 0.649122807017544 , 2.2473 , 1.7814 , 0.219244823386114 , 0.411084043848965 , 1.6443 , 0.246650426309379 , 0.19183922046285 , 7.1529 , 0.575517661388551 , 0.548112058465286 , 0.1644 , 0.8553 , 1.2058 , 0.5946 , 0.9592 , 0.438489646772229 , 2.9598 , 0.5118 , 0.274056029232643 , 0.3289 , 0.2741 , 0.0548112058465286 , 0.2273 , 0.6303 , 0.0548 , 1.014 , 0.0822 , 0.137 , 0.111126870528681 , 2.028 , 0.5541 , 4.6863580998782 , 2.16504263093788 , 9.89342265529842 , 0.4111 , 0.357746452985406 , 1.14909327658864 , 0.2027 , 0.381 , 0.9602 , 1 
"Talent" , "CB" , "La Liga" , "Spain" , 41.6235 , 0.8112 , 0.7118 , 4.9932 , 0.4344 , 19.0314 , 0.6602292473 , 5.89358799454297 , 0.72 , 1.80081855388813 , 0.44 , 0.0409276944065484 , 7.2851 , 0.368349249658936 , 0.53206002728513 , 0.692307692307692 , 0 , 2.4966 , 0 , 0.941336971350614 , 2.2101 , 0 , 0.736698499317872 , 4.8704 , 0 , 1.268758526603 , 0.2865 , 0.7922 , 1.4734 , 0.5455 , 3.2742 , 0.818553888130969 , 0.0819 , 0.6667 , 0.204638472032742 , 0.0409 , 0.6548 , 0 , 0.8889 , 0.0819 , 0 , 0.2046 , 0 , 0 , 0.00385490685096251 , 0.3274 , 0.25 , 1.71896316507503 , 0.736698499317872 , 2.82401091405184 , 0.0409 , 0.00864393954825867 , 4.73484273901399 , 0.125 , 0 , 0.643 , 1 
"Peak" , "M" , "La Liga" , "Spain" , 44.6942 , 0.8524 , 0.7383 , 14.2864 , 0.7645 , 12.9757 , 0.7272872054 , 3.66990291262136 , 0.724137931034483 , 4.5 , 0.762962962962963 , 0.786407766990291 , 2.4903 , 0.174757281553398 , 0.305825242718447 , 0.571428571428571 , 1.6602 , 1.4417 , 0.305825242718447 , 0.480582524271845 , 0.9175 , 0.218446601941748 , 0.262135922330097 , 5.7233 , 0.480582524271845 , 1.22330097087379 , 0.0437 , 0.5893 , 0.1311 , 0.3333 , 0.2621 , 0.218446601941748 , 0.2184 , 0.4545 , 0.131067961165049 , 0.1748 , 0.2621 , 0.0436893203883495 , 0.1935 , 0.699 , 0.1311 , 1.1359 , 0.0874 , 0.0874 , 0.0839976207389034 , 1.5291 , 0.6571 , 9 , 1.39805825242718 , 10.3543689320388 , 0.3932 , 0.225438120796949 , 1.74417654878033 , 0.2571 , 0.7143 , 0.6023 , 0 
"Veteran" , "CF" , "La Liga" , "Spain" , 30.0775 , 0.6366 , 0.4704 , 13.7209 , 0.5593 , 6.8992 , 0.4719146067 , 1.3953488372093 , 0.418604651162791 , 0.62015503875969 , 0.242424242424242 , 0.62015503875969 , 0.4651 , 2.32558139534884 , 3.25581395348837 , 0.714285714285714 , 2.4031 , 0.5426 , 0.155038759689922 , 0.155038759689922 , 0.3876 , 0.0775193798449612 , 0.0775193798449612 , 2.7907 , 0.465116279069767 , 0.465116279069767 , 0 , 0.5833 , 0.3101 , 0.5 , 0.9302 , 0.62015503875969 , 4.5736 , 0.6082 , 0.775193798449612 , 0.6977 , 0.4651 , 0.387596899224806 , 0.3 , 0.2326 , 0.155 , 1.0853 , 0.2326 , 0.2326 , 0.16294700653948 , 2.0155 , 0.4615 , 6.12403100775194 , 4.88372093023256 , 16.046511627907 , 0.3101 , 0.413938751339035 , 0.74909033855078 , 0.1538 , 0.4444 , 0.3395 , 1 
"Peak" , "CB" , "La Liga" , "Spain" , 38.7385 , 0.7722 , 0.6785 , 5.4694 , 0.3862 , 16.0687 , 0.546943662 , 4.18692372170997 , 0.60655737704918 , 1.54652137468567 , 0.36283185840708 , 0.226320201173512 , 4.3001 , 0.414920368818106 , 0.641240569991618 , 0.647058823529412 , 0.1132 , 1.2825 , 0 , 0.528080469404862 , 3.3194 , 0.0754400670578374 , 1.13160100586756 , 2.9044 , 0.0377200335289187 , 1.09388097233864 , 0.7921 , 0.6939 , 3.5834 , 0.8407 , 5.1299 , 1.09388097233864 , 0.7544 , 0.6061 , 0.264040234702431 , 0.1509 , 0.3395 , 0 , 0.9 , 0.1132 , 0 , 0.1509 , 0.0377 , 0.0377 , 0.0255666181315111 , 0.6035 , 0.25 , 0.943000838222967 , 0.943000838222967 , 1.99916177703269 , 0.0754 , 0.0581347411380426 , 1.2976761499411 , 0.125 , 0 , 0.6977 , 1 
"Talent" , "FB" , "La Liga" , "Spain" , 30.8887 , 0.7232 , 0.5982 , 8.6415 , 0.5426 , 12.1348 , 0.5000007576 , 3.12563840653728 , 0.53968253968254 , 2.66598569969356 , 0.5 , 1.19509703779367 , 1.1032 , 0.551583248212462 , 1.19509703779367 , 0.461538461538462 , 0.3677 , 2.3902 , 0.551583248212462 , 1.37895812053115 , 2.8498 , 0 , 1.4708886618999 , 6.2513 , 0.183861082737487 , 3.21756894790603 , 0.1839 , 0.65 , 0.6435 , 0.5833 , 1.5628 , 0.0919305413687436 , 0.1839 , 0.2857 , 0 , 0 , 0.8274 , 0.551583248212462 , 0.2727 , 3.3095 , 0.7354 , 1.0112 , 0 , 0 , 0.0558151781033336 , 0.0919 , 0 , 10.388151174668 , 0.827374872318693 , 9.00919305413687 , 0 , 0.0194891062302214 , 0 , 0 , 0.50255 , 0.2863 , 1 
"Talent" , "AM" , "La Liga" , "Spain" , 28.1969 , 0.7224 , 0.5367 , 14.3862 , 0.648 , 8.7468 , 0.4605328947 , 1.03580562659847 , 0.428571428571429 , 1.84143222506394 , 0.571428571428571 , 3.56777493606138 , 1.0358 , 0.805626598465473 , 1.49616368286445 , 0.538461538461538 , 1.7263 , 0.8056 , 0.230179028132992 , 0.230179028132992 , 0.8056 , 0.115089514066496 , 0.230179028132992 , 4.6036 , 0.805626598465473 , 1.15089514066496 , 0.1151 , 0.6364 , 0 , 0 , 0 , 0 , 0.1151 , 0.5 , 0.345268542199488 , 0 , 3.2225 , 2.76214833759591 , 0.3889 , 3.2225 , 0.4604 , 1.1509 , 0.5754 , 0.4604 , 0.296428672740163 , 1.1509 , 0.5 , 16.457800511509 , 1.15089514066496 , 16.6879795396419 , 0.1151 , 0.259707753582505 , 0.44315008881679 , 0.1 , 0.1667 , 0.2287 , 1 
"Peak" , "CF" , "Serie A" , "Italy" , 23.1608 , 0.6848 , 0.487 , 11.2028 , 0.573 , 4.9091 , 0.3076871795 , 0.503496503496504 , 0.363636363636364 , 1.00699300699301 , 0.533333333333333 , 0.125874125874126 , 0.1259 , 0.377622377622378 , 0.755244755244755 , 0.5 , 6.1678 , 1.5105 , 0.251748251748252 , 0 , 0.5035 , 0.251748251748252 , 0.125874125874126 , 2.014 , 0.629370629370629 , 0.125874125874126 , 0.2517 , 0.75 , 0.7552 , 0.8571 , 0.3776 , 0.125874125874126 , 4.4056 , 0.4861 , 0.755244755244755 , 0.2517 , 0.3776 , 0.251748251748252 , 0.1429 , 0.3776 , 0.1259 , 0.7552 , 0 , 0 , 0.0446098326308254 , 1.8881 , 0.6 , 6.04195804195804 , 2.64335664335664 , 13.8461538461538 , 0 , 0.304093958778212 , 0 , 0 , 0 , 0.2091 , 0 
"Peak" , "CB" , "Serie A" , "Italy" , 34.7899 , 0.7995 , 0.716 , 6.2185 , 0.4595 , 15.4622 , 0.5923967391 , 2.26890756302521 , 0.574468085106383 , 1.17647058823529 , 0.411764705882353 , 0.0840336134453782 , 4.5378 , 0.168067226890756 , 0.168067226890756 , 1 , 0 , 2.2689 , 0 , 0.588235294117647 , 2.7731 , 0 , 0.336134453781513 , 3.3613 , 0.168067226890756 , 0.588235294117647 , 0.4202 , 0.6923 , 3.5294 , 0.7778 , 6.1345 , 4.70588235294118 , 1.3445 , 0.64 , 1.09243697478992 , 0.4202 , 0.4202 , 0.0840336134453782 , 0.7143 , 0.3361 , 0.1681 , 0.3361 , 0 , 0 , 0.0129706847710178 , 1.0084 , 0.5833 , 1.00840336134454 , 0.840336134453782 , 1.9327731092437 , 0.3361 , 0.0748900920192825 , 4.48837015309002 , 0.3333 , 1 , 0.3132 , 1 
"Talent" , "AM" , "Serie A" , "Italy" , 29.9575 , 0.8894 , 0.6343 , 13.5127 , 0.8302 , 5.3541 , 0.7380952381 , 0.254957507082153 , 0.4 , 1.01983002832861 , 0.727272727272727 , 0.382436260623229 , 0.255 , 0.509915014164306 , 0.637393767705382 , 0.8 , 3.4419 , 1.4023 , 0.254957507082153 , 0.382436260623229 , 0.255 , 0.127478753541076 , 0 , 5.0992 , 0.892351274787535 , 1.01983002832861 , 0 , 0.7333 , 0.255 , 0.1818 , 0.255 , 0.509915014164306 , 0.255 , 0.1111 , 1.91218130311615 , 0 , 3.3144 , 2.29461756373938 , 0.3133 , 1.6572 , 0.1275 , 0.7649 , 0.1275 , 0.1275 , 0.0102120834168013 , 1.1473 , 0.5556 , 10.7082152974504 , 0.764872521246459 , 13.385269121813 , 0.1275 , 0.115101095626163 , 1.10753727275642 , 0.1111 , 1 , 0.2064 , 1 
"Peak" , "M" , "Ligue 1" , "France" , 64.7845 , 0.8084 , 0.7208 , 17.1286 , 0.5732 , 24.3501 , 0.6237730392 , 8.35543766578249 , 0.629213483146067 , 5.78912466843501 , 0.540389972144847 , 0.537135278514589 , 7.0723 , 0.358090185676393 , 0.507294429708223 , 0.705882352941177 , 0.746 , 2.4171 , 0.208885941644562 , 0.686339522546419 , 2.5962 , 0.0895225464190981 , 0.537135278514589 , 5.9383 , 0.268567639257294 , 1.34283819628647 , 0.3282 , 0.802 , 2.8647 , 0.7742 , 3.2527 , 1.10411140583554 , 0.6565 , 0.6471 , 0.686339522546419 , 0.1194 , 1.1936 , 0.208885941644562 , 0.7273 , 0.5073 , 0.0597 , 0.6267 , 0.0895 , 0.0895 , 0.0536266145809154 , 0.8654 , 0.4483 , 3.84946949602122 , 0.895225464190981 , 4.38660477453581 , 0.2089 , 0.0853889066375752 , 2.44628898378051 , 0.2414 , 0.6 , 0.8819 , 1 
"Peak" , "CB" , "Serie A" , "Italy" , 50.4235 , 0.9331 , 0.9167 , 2.3453 , 0.5 , 14.0717 , 0.7916708333 , 4.8371335504886 , 0.868421052631579 , 0.586319218241042 , 0.444444444444444 , 0 , 1.9055 , 0.439739413680782 , 0.586319218241042 , 0.75 , 0 , 0.7329 , 0 , 0.293159609120521 , 1.759 , 0 , 0.293159609120521 , 3.0782 , 0 , 0.586319218241042 , 1.1726 , 0.8333 , 0.5863 , 0.3636 , 3.5179 , 1.02605863192182 , 0.2932 , 0.5 , 0.879478827361563 , 0.4397 , 0.5863 , 0.293159609120521 , 1 , 0 , 0 , 0.2932 , 0 , 0 , 0.00722308124947024 , 0.7329 , 0.6 , 0.146579804560261 , 0.732899022801303 , 1.02605863192182 , 0.1466 , 0.0451552647737366 , 3.24612878021513 , 0.2 , 0.281610344827586 , 0.1795 , 1 
"Peak" , "AM" , "Ligue 1" , "France" , 51.9757 , 0.7977 , 0.7468 , 13.617 , 0.6362 , 17.0517 , 0.5757479501 , 3.73860182370821 , 0.506172839506173 , 4.19452887537994 , 0.534883720930233 , 1.55015197568389 , 1.3678 , 0.851063829787234 , 1.42857142857143 , 0.595744680851064 , 0.6079 , 3.6474 , 0.212765957446809 , 1.97568389057751 , 3.1003 , 0.121580547112462 , 1.82370820668693 , 5.7447 , 0.182370820668693 , 2.9483282674772 , 0.1216 , 0.75 , 0.9726 , 0.4776 , 0.9726 , 0.303951367781155 , 0.304 , 0.5882 , 0.273556231003039 , 0 , 1.155 , 0.455927051671733 , 0.5278 , 4.3769 , 0.7295 , 0.9119 , 0.0912 , 0.1824 , 0.109884043689982 , 0.5167 , 0.2353 , 14.4072948328267 , 0.729483282674772 , 10.1519756838906 , 0 , 0.0263055670942414 , 0 , 0 , 0.335266666666667 , 0.8658 , 1 
"Talent" , "FB" , "Ligue 1" , "France" , 38.1936 , 0.7471 , 0.5967 , 9.7989 , 0.6136 , 20.0433 , 0.6111119444 , 5.4840705227343 , 0.656666666666667 , 3.86947107949273 , 0.574380165289256 , 1.03000309310238 , 3.1457 , 0.445406742963192 , 0.751623878750387 , 0.592592592592593 , 0.4176 , 3.8973 , 0.278379214351995 , 2.64460253634395 , 4.5933 , 0.0835137643055985 , 2.44973708629756 , 5.9295 , 0.194865450046397 , 3.50757810083514 , 0.1392 , 0.7254 , 2.7003 , 0.6258 , 2.5054 , 0.194865450046397 , 0.3897 , 0.5385 , 0.167027528611197 , 0.0557 , 1.8651 , 0.835137643055985 , 0.4188 , 2.5611 , 0.7238 , 0.8908 , 0 , 0.1114 , 0.0929851174378067 , 0.4454 , 0.375 , 9.74327250231983 , 1.00216517166718 , 8.07299721620786 , 0.1114 , 0.0410244300058904 , 2.71427746162006 , 0.25 , 0.3333 , 0.9453 , 1 
"Peak" , "M" , "La Liga" , "Spain" , 69.8423 , 0.9228 , 0.8757 , 24.7003 , 0.8678 , 15.8991 , 0.7946473214 , 6.38801261829653 , 0.789473684210526 , 9.22712933753943 , 0.844155844155844 , 1.84542586750789 , 6.6719 , 0 , 0.141955835962145 , 0 , 2.4132 , 3.8328 , 0.425867507886435 , 1.41955835962145 , 2.5552 , 0.28391167192429 , 0.425867507886435 , 11.7823 , 0.851735015772871 , 1.41955835962145 , 0.142 , 0.871 , 0 , 0 , 0.142 , 0 , 0.5678 , 0.5714 , 0 , 0 , 1.1356 , 0.425867507886435 , 0.5333 , 1.1356 , 0.2839 , 0.7098 , 0.142 , 0.2839 , 0.100236569312315 , 0.9937 , 0.5714 , 10.788643533123 , 0.28391167192429 , 14.1955835962145 , 0 , 0.0485567019611643 , 0 , 0 , 0.467681081081081 , 0.1854 , 0 
"Veteran" , "AM" , "Serie A" , "Italy" , 45.8036 , 0.8012 , 0.7203 , 24.6429 , 0.7663 , 13.3929 , 0.540001 , 1.60714285714286 , 0.444444444444444 , 3.08035714285714 , 0.605263157894737 , 2.41071428571429 , 2.5446 , 0.401785714285714 , 0.669642857142857 , 0.6 , 1.875 , 0.8036 , 0.133928571428571 , 0.401785714285714 , 1.0714 , 0 , 0.267857142857143 , 4.6875 , 0.669642857142857 , 1.33928571428571 , 0 , 0.2609 , 0 , 0 , 0.1339 , 0 , 0.1339 , 0.3333 , 0.133928571428571 , 0 , 1.2054 , 0.803571428571428 , 0.36 , 5.625 , 0.6696 , 1.3393 , 0 , 0 , 0.0760631069163155 , 3.3482 , 0.48 , 23.5714285714286 , 1.74107142857143 , 30.8035714285714 , 0.2679 , 0.415264169773793 , 0.645028303316062 , 0.08 , 0.3333 , 0.1965 , 0 
"Peak" , "FB" , "Serie A" , "Italy" , 38.297 , 0.7257 , 0.62 , 11.7204 , 0.5819 , 19.5601 , 0.553108016 , 4.46864111498258 , 0.502202643171806 , 4.58623693379791 , 0.508695652173913 , 1.29355400696864 , 2.3911 , 0.39198606271777 , 1.25435540069686 , 0.3125 , 0.0784 , 2.7047 , 0.274390243902439 , 1.29355400696864 , 1.8423 , 0.195993031358885 , 0.78397212543554 , 8.6237 , 0.195993031358885 , 4.19425087108014 , 0.2352 , 0.6765 , 0.5096 , 0.4483 , 0.98 , 0.235191637630662 , 0.3136 , 0.5333 , 0 , 0 , 1.6071 , 0.666376306620209 , 0.3727 , 5.5662 , 0.8232 , 0.7448 , 0.0784 , 0.1568 , 0.0893309106500073 , 0.9016 , 0.3478 , 12.8571428571429 , 0.548780487804878 , 10.1132404181185 , 0.0392 , 0.026244270513412 , 1.4936062426176 , 0.0435 , 0.50255 , 0.6713 , 0 
"Peak" , "FB" , "Jupiler Pro League" , "Belgium" , 42.1508 , 0.7711 , 0.6672 , 13.6589 , 0.6499 , 19.4718 , 0.6014726471 , 5.66974228444162 , 0.601823708206687 , 5.58383709831371 , 0.598159509202454 , 1.20267260579065 , 4.4957 , 0.286350620426344 , 0.51543111676742 , 0.555555555555556 , 0.1432 , 1.8899 , 0.143175310213172 , 0.944957047406936 , 2.0045 , 0.114540248170538 , 1.03086223353484 , 6.0134 , 0.286350620426344 , 2.89214126630608 , 0.3436 , 0.8354 , 2.0045 , 0.6667 , 2.4913 , 0.286350620426344 , 0.3723 , 0.7222 , 0 , 0 , 0.8591 , 0.486796054724785 , 0.3797 , 1.7754 , 0.4009 , 0.6872 , 0.0859 , 0.0573 , 0.0639472580150098 , 0.4009 , 0.4286 , 11.7690104995227 , 0.458160992682151 , 8.44734330257716 , 0.0286 , 0.0355921019096643 , 0.80453416646515 , 0.0714 , 0.5 , 1 , 1 
